data.hora	ODBA
26/03/2019 16:25:30.000	0.115962047286953
26/03/2019 16:30:30.000	0.136105416838399
26/03/2019 16:35:30.000	0.0549458480204081
26/03/2019 16:40:30.000	0.0556517444349642
26/03/2019 16:45:30.000	0.062612123443833
26/03/2019 16:50:30.000	0.0602806240802126
26/03/2019 16:55:30.000	0.0850032753361875
26/03/2019 17:00:30.000	0.105588875793308
26/03/2019 17:05:30.000	0.0120171784261364
26/03/2019 17:10:30.000	0.0585717821367733
26/03/2019 17:15:30.000	0.103023151148792
26/03/2019 17:20:30.000	0.0907442816771492
26/03/2019 17:25:30.000	0.0390938836634172
26/03/2019 17:30:30.000	0.0394359694786189
26/03/2019 17:35:30.000	0.184101864274156
26/03/2019 17:40:30.000	0.131088167325471
26/03/2019 17:45:30.000	0.13592332841041
26/03/2019 17:50:30.000	0.156686137805361
26/03/2019 17:55:30.000	0.217058214154702
26/03/2019 18:00:30.000	0.0722949740166194
26/03/2019 18:05:30.000	0.0720367857716161
26/03/2019 18:10:30.000	0.0583675006600583
26/03/2019 18:15:30.000	0.0447886498533981
26/03/2019 18:20:30.000	0.0696310942566483
26/03/2019 18:25:30.000	0.06695034825189
26/03/2019 18:30:30.000	0.0443202051596082
26/03/2019 18:35:30.000	0.0611703573720832
26/03/2019 18:40:30.000	0.0631179298192635
26/03/2019 18:45:30.000	0.0646579254001832
26/03/2019 18:50:30.000	0.146028624605586
26/03/2019 18:55:30.000	0.129989181494533
26/03/2019 19:00:30.000	0.0149307780012703
26/03/2019 19:05:30.000	0.0210006203692699
26/03/2019 19:10:30.000	0.0178512743101638
26/03/2019 19:15:30.000	0.0112524701106004
26/03/2019 19:20:30.000	0.0470044153753833
26/03/2019 19:25:30.000	0.0617787422852104
26/03/2019 19:30:30.000	0.0507259048419547
26/03/2019 19:35:30.000	0.0774114048309652
26/03/2019 19:40:30.000	0.234402709317312
26/03/2019 19:45:30.000	0.152433568603437
26/03/2019 19:50:30.000	0.179238507199148
26/03/2019 19:55:30.000	0.166138881110897
26/03/2019 20:00:30.000	0.0991547512766842
26/03/2019 20:05:30.000	0.118955444863225
26/03/2019 20:10:30.000	0.122655455249391
26/03/2019 20:15:30.000	0.228653275582275
26/03/2019 20:20:30.000	0.0830964098363674
26/03/2019 20:25:30.000	0.0270208280307715
26/03/2019 20:30:30.000	0.0205653617506187
26/03/2019 20:35:30.000	0.00990480691918135
26/03/2019 20:40:30.000	0.0127271914922365
26/03/2019 20:45:30.000	0.0146198958904615
